,year,country,sitc,export
1748,2018,MDA,15,0
1749,2018,MNE,15,0
1750,2018,COG,15,0
1751,2018,BFA,15,0
1752,2018,PSE,15,0
1753,2018,MWI,15,1111
1754,2018,ARE,111,120411493
1755,2018,DEU,111,1473639468
1756,2018,GBR,111,578458873
1757,2018,IND,111,3297209540
1758,2018,NLD,111,2681196352
1759,2018,PAK,111,153652026
1760,2018,POL,111,1689717166
1761,2018,USA,111,7050840209
1762,2018,AFG,111,0
1763,2018,AGO,111,30850
1764,2018,ARG,111,1690027857
1765,2018,AUS,111,5186367512
1766,2018,AUT,111,488610702
1767,2018,AZE,111,38652
1768,2018,BEL,111,822504324
1769,2018,BGD,111,329092
1770,2018,BHR,111,1177099
1771,2018,BRA,111,5245169687
1772,2018,CAN,111,1888530697
1773,2018,CHE,111,1139683
1774,2018,CHN,111,5752477
1775,2018,COL,111,60445090
1776,2018,DJI,111,0
1777,2018,EGY,111,1597256
1778,2018,ERI,111,0
1779,2018,ESP,111,765587938
1780,2018,ETH,111,12521716
1781,2018,FRA,111,1121637076
1782,2018,GEO,111,988164
1783,2018,GMB,111,0
1784,2018,HKG,111,178579202
1785,2018,IDN,111,725651
1786,2018,IRL,111,2234599560
1787,2018,IRN,111,977549
1788,2018,IRQ,111,0
1789,2018,ITA,111,643623687
1790,2018,JOR,111,11158462
1791,2018,JPN,111,221991050
1792,2018,KAZ,111,12988966
1793,2018,KEN,111,6170077
1794,2018,KOR,111,4131061
1795,2018,KWT,111,5980239
1796,2018,LBN,111,2220641
1797,2018,LBY,111,0
1798,2018,LKA,111,1127555
1799,2018,MDV,111,0
1800,2018,MUS,111,0
1801,2018,NER,111,49628
1802,2018,NGA,111,105286
1803,2018,NZL,111,1955161263
1804,2018,OMN,111,3282940
1805,2018,PLW,111,0
1806,2018,PRT,111,57491638
1807,2018,PRY,111,981323141
1808,2018,ROU,111,37489782
1809,2018,RUS,111,16831879
1810,2018,SAU,111,19463223
1811,2018,SDN,111,53095987
1812,2018,SEN,111,822675
1813,2018,SOM,111,26017
1814,2018,SSD,111,95391
